Country,Admin1,Facility_n,Facility_t,Ownership,Lat,Long,LL_source
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Senegal Health Post,Health Post,MoH,5.825000000000000,36.665700000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Senibete Health Post,Health Post,MoH,7.667800000000000,35.973500000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sere Esho Health Centre,Health Centre,MoH,6.699700000000000,37.603499999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sere Fincha Health Post,Health Post,MoH,6.888000000000000,37.555500000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Serit Health Post,Health Post,MoH,6.240700000000000,35.207200000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Setamo Clinic,Clinic,MoH,6.478600000000000,38.372900000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Setena Boriche Health Post,Health Post,MoH,6.276700000000000,37.605200000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shacha Health Post,Health Post,MoH,7.081700000000000,35.780700000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shacho Health Post,Health Post,MoH,6.489500000000000,38.351199999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shada Clinic,Clinic,MoH,7.090400000000000,36.398200000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shaka Clinic,Clinic,MoH,6.967700000000000,36.319400000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shale Health Post,Health Post,MoH,6.254800000000000,37.525199999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shalewasho Clinic,Clinic,MoH,8.047599999999990,38.436100000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shama Health Station,Health Station,,6.950000000000000,36.200000000000000,Google Earth
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shanito Town Health Centre,Health Centre,MoH,7.023400000000000,37.859499999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shanko Health Post,Health Post,MoH,5.193700000000000,36.654899999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shanto Health Centre,Health Centre,MoH,0.000000000000000,0.000000000000000,
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shash Clinic,Clinic,MoH,6.890000000000000,36.205700000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shay Clinic,Clinic,MoH,7.255800000000000,35.449300000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shaye Limat Project Clinic,Clinic,MoH,7.833100000000000,35.473700000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shebedesa Clinic,Clinic,MoH,6.467200000000000,38.430900000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shekibedo Clinic,Clinic,MoH,7.673500000000000,35.263800000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shela Borkeshe Clinic,Clinic,MoH,6.833600000000000,37.823799999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shela Deda Health Post,Health Post,MoH,6.230600000000000,37.282499999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sheleluka Clinic,Clinic,MoH,5.457900000000000,36.826700000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shelese Clinic,Clinic,MoH,5.603400000000000,37.436399999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shelmat Health Post,Health Post,MoH,7.965400000000000,38.177799999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shemo Ejaja Clinic,Clinic,MoH,7.517700000000000,37.993299999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shenitawene Health Post,Health Post,MoH,6.563800000000000,38.850600000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shenta Golba Health Post,Health Post,MoH,6.524300000000000,38.819699999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shera Health Post,Health Post,MoH,7.577900000000000,35.320900000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shetame Clinic,Clinic,MoH,6.595000000000000,38.813200000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shifo Clinic,Clinic,MoH,5.957600000000000,38.195700000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shigedo Health Post,Health Post,MoH,6.395300000000000,38.369000000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shilo Health Post,Health Post,MoH,7.006400000000000,36.081699999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shinshicho Health Centre,Health Centre,,7.204600000000000,37.774500000000000,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shishinda Health Centre,Health Centre,,7.252500000000000,35.875999999999900,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shityo Health Post,Health Post,MoH,7.172500000000000,36.028199999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shofte Health Post,Health Post,MoH,6.223200000000000,36.847200000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shoicha Clinic,Clinic,MoH,6.618400000000000,38.418999999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shola Kodo Clinic,Clinic,MoH,6.802400000000000,37.653900000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shomba Kichib Clinic,Clinic,MoH,7.393700000000000,36.325600000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shonga Dosha Health post,Health post,MoH,7.027300000000000,35.811000000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shorka Clinic,Clinic,MoH,7.820700000000000,37.896799999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shorori Clinic,Clinic,MoH,7.346300000000000,36.190899999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shosha Clinic,Clinic,MoH,7.104100000000000,36.559800000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shosha Clinic,Clinic,MoH,7.201800000000000,35.470500000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shosho Clinic,Clinic,MoH,7.768900000000000,37.431699999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shota Chawela Clinic,Clinic,MoH,6.831900000000000,37.252000000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shotinit Health post,Health post,MoH,6.252500000000000,35.559199999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shoye Health Post,Health Post,MoH,6.760700000000000,38.433399999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shuniti Clinic,Clinic,MoH,7.394800000000000,35.711799999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shupa Clinic,Clinic,MoH,7.148100000000000,36.422199999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shurmo Dubancho Clinic,Clinic,MoH,7.642200000000000,37.889899999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Shuta Shewa Clinic,Clinic,MoH,7.585600000000000,35.870699999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sidamana Alewa Health Post,Health Post,MoH,7.728500000000000,37.700800000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sike Danema Clinic,Clinic,MoH,7.154800000000000,37.852200000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Silti Health Station,Health Station,,7.975200000000000,38.274200000000000,Google Earth
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sinitaro Health Post,Health Post,MoH,6.940700000000000,38.531599999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sisona Imatye Hospital,Hospital,Govt.,8.176600000000000,37.789299999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Soda Health Centre,Health Centre,MoH,7.778500000000000,37.710500000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Soda Health Post,Health Post,MoH,7.821300000000000,37.666499999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sodo Health Centre,Health Centre,,6.848500000000000,37.766800000000000,Google Earth
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sodo Hospital,Hospital,Govt.,6.856000000000000,37.759200000000000,Google Earth
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sofa Clinic,Clinic,MoH,6.482400000000000,38.314100000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Soloqe Gebrial Clinic,Clinic,MoH,8.242900000000000,38.639099999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Somu Awasho Clinic,Clinic,MoH,7.801000000000000,37.468800000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sondolo Libo Health Post,Health Post,MoH,6.970700000000000,38.283700000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sondolo Libo Health Post,Health Post,MoH,6.972100000000000,38.294199999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sorge Dargosa Health Post,Health Post,MoH,7.407900000000000,38.164400000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sorobo Clinic,Clinic,MoH,5.347800000000000,37.391500000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sorto Health Post,Health Post,MoH,6.904900000000000,37.618600000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Soyama Health Station,Health Station,,8.245300000000000,37.670000000000000,Google Earth
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sugale Health Post,Health Post,MoH,6.281700000000000,38.269300000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Suqo Clinic,Clinic,MoH,6.269300000000000,38.412399999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Sura Koyo Clinic,Clinic,MoH,6.899500000000000,37.859600000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Swatna Gedam Clinic,Clinic,MoH,8.282100000000000,38.602200000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",T/Kella Health Station,Health Station,,0.000000000000000,0.000000000000000,
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tabala Health Centre,Health Centre,MoH,0.000000000000000,0.000000000000000,
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tacheti Health Post,Health Post,MoH,7.603100000000000,35.686399999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tachignaw Uminan Health Post,Health Post,MoH,7.827300000000000,38.031799999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Taet Clinic,Clinic,MoH,7.110900000000000,35.652000000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tanikaro Health Post,Health Post,MoH,6.864200000000000,38.687199999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tebelana Quchele Clinic,Clinic,MoH,5.241800000000000,37.075699999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tebelana Quchele Clinic,Clinic,MoH,5.282300000000000,37.253900000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tega Tega Clinic,Clinic,MoH,7.395400000000000,36.120100000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tekus Clinic,Clinic,MoH,7.154600000000000,35.612400000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Telabola Health Post,Health Post,MoH,6.474000000000000,36.687199999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Telamo Clinic,Clinic,MoH,6.828200000000000,38.485300000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tenitele Clinic,Clinic,MoH,6.565200000000000,37.745699999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tepi Health Post,Health Post,MoH,7.414200000000000,36.212000000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Teppi Health Centre,Health Centre,,7.191300000000000,35.422800000000000,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Teramaj Clinic,Clinic,MoH,6.440500000000000,38.366199999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Teramaj Clinic,Clinic,MoH,6.777500000000000,35.826200000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tercha Distric Hospital,District Hospital,Govt.,7.141000000000000,37.180000000000000,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tercha Health Station,Health Station,,0.000000000000000,0.000000000000000,
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Terche Clinic,Clinic,MoH,6.656500000000000,38.576400000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tigir Clinic,Clinic,MoH,7.983600000000000,37.489699999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tikare Kokare Clinic,Clinic,MoH,7.163000000000000,38.030700000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tikmet Eshet Clinic,Clinic,MoH,6.860500000000000,35.850999999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tikmet Eshet Health post,Health post,MoH,6.847200000000000,35.845999999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tilo Health Post,Health Post,MoH,6.408100000000000,38.842900000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tinaka Clinic,Clinic,MoH,7.770300000000000,37.848999999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tish Male Clinic,Clinic,MoH,5.443100000000000,37.338600000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Titira Health Post,Health Post,MoH,6.590800000000000,38.400199999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tiya Health Centre,Health Centre,MoH,0.000000000000000,0.000000000000000,
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tocha Health Centre,Health Centre,,7.088600000000000,37.036799999999900,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tolta Health Centre,Health Centre,MoH,0.000000000000000,0.000000000000000,
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tomegerera Health Centre,Health Centre,MoH,6.773300000000000,37.654499999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tora Health Centre,Health Centre,,7.857100000000000,38.421500000000000,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tsayti Health Post,Health Post,MoH,6.152200000000000,37.422699999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tsemeha Clinic,Clinic,MoH,5.597000000000000,37.187399999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tukena Genawoyza Health Post,Health Post,MoH,6.266300000000000,37.423400000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tula Health Centre,Health Centre,,6.953400000000000,38.471400000000000,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tulcha Health Post,Health Post,MoH,6.994400000000000,37.571700000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tuligit Clinic,Clinic,MoH,6.140900000000000,35.405200000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tulu Health Post,Health Post,MoH,6.998300000000000,38.466400000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tumiticha Health Centre,Health Centre,MoH,6.331200000000000,38.321599999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tunto Health Centre,Health Centre,,7.222200000000000,37.636000000000000,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Turmi Health Centre,Health Centre,,4.970700000000000,36.486600000000000,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tushu Clinic,Clinic,MoH,7.059200000000000,35.594799999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Tushu Clinic,Clinic,MoH,7.077300000000000,35.595999999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Ubabenda Health Post,Health Post,MoH,6.278300000000000,36.960000000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Ubayela Health Post,Health Post,MoH,6.194400000000000,36.935099999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Udasa Clinic,Clinic,MoH,7.915000000000000,38.476999999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",W/Hane Ediget Clinic,Clinic,MoH,7.238200000000000,37.267899999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wacha Health Centre,Health Centre,,6.325300000000000,37.303899999999900,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wacha Health Centre,Health Centre,,7.140600000000000,35.792200000000000,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wacho Donqama Clinic,Clinic,MoH,7.904500000000000,38.301900000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Waja Kero Clinic,Clinic,MoH,6.876700000000000,37.734400000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Waka Health Centre,Health Centre,,7.055700000000000,37.174199999999900,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Walaya Clinic,Clinic,MoH,5.602300000000000,37.896799999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Walena Clinic,Clinic,MoH,7.174500000000000,37.731600000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wamura Berikos'He Clinic,Clinic,MoH,6.762200000000000,37.401699999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wana Bola Health Post,Health Post,MoH,7.286900000000000,35.981400000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wanke Wagefo Health Post,Health Post,MoH,6.454800000000000,37.744199999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wareza Lasho Clinic,Clinic,MoH,6.908400000000000,37.729900000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Washiro Health Post,Health Post,MoH,7.285800000000000,35.507199999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Watanibo Gobe Health Post,Health Post,MoH,7.859200000000000,38.359000000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wedeti Health Post,Health Post,MoH,7.658700000000000,35.594299999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wediti Clinic,Clinic,MoH,7.363400000000000,35.775100000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wegeda Clinic,Clinic,MoH,6.191300000000000,38.261800000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Weger Urdubo Clinic,Clinic,MoH,7.899100000000000,38.317900000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wekadi Bitu Clinic,Clinic,MoH,6.216300000000000,38.319400000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wela Duga Health Post,Health Post,MoH,7.091600000000000,37.338700000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Welango Clinic,Clinic,MoH,5.486400000000000,37.219700000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wele Megado Health Post,Health Post,MoH,6.165800000000000,39.010300000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Welkite Health Centre,Health Centre,,8.294499999999990,37.786299999999900,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Welo Clinic,Clinic,MoH,7.771800000000000,35.464500000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wemebunemo Health Post,Health Post,MoH,6.859100000000000,38.573599999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wenba Health Centre,Health Centre,MoH,7.021500000000000,37.106699999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wenbayno Health Post,Health Post,MoH,4.890100000000000,36.644399999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wenjela Health Post,Health Post,MoH,6.574700000000000,38.571899999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wente Sositro Clinic,Clinic,MoH,7.851600000000000,38.489400000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Werabat Shama Clinic,Clinic,MoH,7.800000000000000,38.165100000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Werabe Health Centre,Health Centre,,7.852100000000000,38.176099999999900,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Werika Sekaro Clinic,Clinic,MoH,5.937100000000000,38.314900000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wero Health Post,Health Post,MoH,7.734000000000000,37.994399999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wesha Soyama Health Post,Health Post,MoH,7.069600000000000,38.612200000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wetera Resu Health Centre,Health Centre,MoH,6.906500000000000,38.683500000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wetikowedino Health Post,Health Post,MoH,6.501300000000000,38.669600000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Weyde Clinic,Clinic,MoH,6.305100000000000,36.300500000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Weyde Yalo Tsala Health Post,Health Post,MoH,6.518600000000000,37.112600000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Weyde Yalo Tsala Health Post,Health Post,MoH,6.565400000000000,37.109999999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Weyura Kulaze Clinic,Clinic,MoH,7.739900000000000,37.479799999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wishiwishi Shayi Limat Clinic,Clinic,MoH,7.323400000000000,36.125799999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wita Clinic,Clinic,MoH,8.157800000000000,38.456000000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wolayta Sodo Hospital,Hospital,Govt.,6.854300000000000,37.773000000000000,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wubhmer Health Station,Health Station,,5.816700000000000,36.416699999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Wurch Leyma Health Post,Health Post,MoH,6.478600000000000,37.041100000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yadota Health Centre,Health Centre,,7.823100000000000,35.822099999999900,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yakema Clinic,Clinic,MoH,6.780800000000000,37.530000000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yali Clinic,Clinic,MoH,7.034700000000000,35.610500000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yaya Health Centre,Health Centre,,6.690700000000000,38.722200000000000,GPS
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yeba Health Post,Health Post,MoH,7.213500000000000,36.207099999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yebu Clinic,Clinic,MoH,7.315400000000000,37.947899999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yechit Clinic,Clinic,MoH,6.766900000000000,35.795800000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yefikterekindebera Clinic,Clinic,MoH,8.160800000000000,37.888399999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yeha Echecha Clinic,Clinic,MoH,7.102100000000000,36.295200000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yejoka Clinic,Clinic,MoH,8.040300000000000,37.979799999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yelo Werbete Health Post,Health Post,MoH,6.948000000000000,37.347700000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yemala Boka Health Post,Health Post,MoH,7.078300000000000,37.281199999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yemegenase Clinic,Clinic,MoH,8.127100000000000,37.877600000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yemilameso Health Post,Health Post,MoH,7.056500000000000,37.241500000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yena Clinic,Clinic,MoH,7.621600000000000,35.502200000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yepo Clinic,Clinic,MoH,7.758600000000000,35.578499999999900,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yergalem Hospital,Hospital,Govt.,6.744900000000000,38.402700000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yero Clinic,Clinic,MoH,5.857600000000000,37.748100000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yesha Akako Clinic,Clinic,MoH,7.693500000000000,35.348900000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yesha Health Post,Health Post,MoH,7.459900000000000,35.911000000000000,Digitized from online map
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",Yesherena Kondaricha Clinic,Clinic,MoH,8.162000000000000,37.697099999999900,Digitized from online map
