"Date","Price","Open","High","Low","Vol.","Change %"
"12/26/2012","18.2645","18.1700","18.2645","18.1700","","0.02%"
"12/25/2012","18.2610","18.1670","18.2610","18.1670","","0.02%"
"12/24/2012","18.2575","18.1630","18.3215","18.1630","","0.02%"
"12/21/2012","18.2540","18.1600","18.3190","18.1600","","0.02%"
"12/20/2012","18.2505","18.1560","18.3145","18.1560","","0.02%"
"12/19/2012","18.2470","18.1530","18.3120","18.1530","","0.02%"
"12/18/2012","18.2435","18.1490","18.3075","18.1490","","0.02%"
"12/17/2012","18.2400","18.1460","18.3050","18.1460","","0.02%"
"12/14/2012","18.2365","18.1420","18.3005","18.1420","","0.02%"
"12/13/2012","18.2330","18.1390","18.2980","18.1390","","0.02%"
"12/12/2012","18.2295","18.1350","18.2295","18.1350","","0.02%"
"12/11/2012","18.2255","18.1320","18.2255","18.1320","","0.02%"
"12/10/2012","18.2225","18.1280","18.2865","18.1280","","0.02%"
"12/07/2012","18.2185","18.1250","18.2185","18.1250","","0.02%"
"12/06/2012","18.2155","18.1180","18.2835","18.1180","","0.04%"
"12/05/2012","18.2085","18.1180","18.2085","18.1180","","0.00%"
"12/04/2012","18.2085","18.1140","18.2725","18.1140","","0.02%"
"12/03/2012","18.2045","18.1110","18.2695","18.1110","","0.02%"
"11/30/2012","18.2015","18.1080","18.2015","18.1080","","0.02%"
"11/29/2012","18.1985","18.1040","18.1985","18.1040","","0.02%"
"11/28/2012","18.1945","18.1010","18.1945","18.1010","","0.02%"
"11/27/2012","18.1915","18.0970","18.1915","18.0830","","0.02%"
"11/26/2012","18.1875","18.0940","18.1875","18.0940","","0.02%"
"11/23/2012","18.1845","18.0900","18.1845","18.0900","","0.02%"
"11/22/2012","18.1805","18.0870","18.1805","18.0870","","0.02%"
"11/21/2012","18.1775","18.0870","18.1775","18.0870","","0.00%"
"11/20/2012","18.1775","18.0800","18.1775","18.0800","","0.04%"
"11/19/2012","18.1700","18.0760","18.1700","18.0760","","0.02%"
"11/16/2012","18.1665","18.0730","18.1665","18.0730","","0.02%"
"11/15/2012","18.1630","18.0690","18.2270","18.0690","","0.02%"
"11/14/2012","18.1595","18.0660","18.1595","18.0660","","0.02%"
"11/13/2012","18.1565","18.0620","18.1565","18.0620","","0.02%"
"11/12/2012","18.1525","18.0590","18.1525","18.0590","","0.02%"
"11/09/2012","18.1490","18.0550","18.2130","18.0550","","0.04%"
"11/08/2012","18.1415","18.0520","18.1415","18.0520","","0.00%"
"11/07/2012","18.1420","18.0480","18.2060","18.0480","","0.02%"
"11/06/2012","18.1385","18.0450","18.2025","18.0450","","0.02%"
"11/05/2012","18.1350","18.0420","18.1350","18.0420","","0.02%"
"11/02/2012","18.1315","18.0380","18.1315","18.0380","","0.02%"
"11/01/2012","18.1285","18.0350","18.1925","18.0350","","0.02%"
"10/31/2012","18.1250","18.0310","18.1890","18.0310","","0.02%"
"10/30/2012","18.1215","18.0280","18.1855","18.0280","","0.02%"
"10/29/2012","18.1180","18.0250","18.1820","18.0250","","0.02%"
"10/26/2012","18.1150","18.0250","18.1150","18.0250","","0.00%"
"10/25/2012","18.1150","18.0210","18.1150","18.0210","","0.02%"
"10/24/2012","18.1110","18.0180","18.1110","18.0180","","0.02%"
"10/23/2012","18.1080","18.0150","18.1080","18.0150","","0.02%"
"10/22/2012","18.1050","18.0120","18.1050","18.0120","","0.02%"
"10/19/2012","18.1020","18.0080","18.1020","18.0080","","0.02%"
"10/18/2012","18.0985","18.0050","18.0985","18.0050","","0.02%"
"10/17/2012","18.0950","18.0020","18.1590","18.0020","","0.02%"
"10/16/2012","18.0920","17.9990","18.1560","17.9990","","0.02%"
"10/15/2012","18.0890","17.9960","18.1530","17.9960","","0.02%"
"10/12/2012","18.0860","17.9930","18.1500","17.9930","","0.02%"
"10/11/2012","18.0830","17.9890","18.1460","17.9890","","0.02%"
"10/10/2012","18.0790","17.9860","18.1430","17.9860","","0.02%"
"10/09/2012","18.0760","17.9830","18.1400","17.9830","","0.02%"
"10/08/2012","18.0730","17.9800","18.1370","17.9800","","0.02%"
"10/05/2012","18.0700","17.9760","18.1330","17.9760","","0.02%"
"10/04/2012","18.0660","17.9730","18.1300","17.9730","","0.02%"
"10/03/2012","18.0630","17.9700","18.0630","17.9700","","0.02%"
"10/02/2012","18.0600","17.9670","18.0600","17.9670","","0.02%"
"10/01/2012","18.0565","17.9630","18.0565","17.9630","","0.02%"
"09/28/2012","18.0530","17.9600","18.0530","17.9600","","0.02%"
"09/27/2012","18.0495","17.9600","18.0495","17.9600","","0.00%"
"09/26/2012","18.0500","17.9570","18.1140","17.9570","","0.02%"
"09/25/2012","18.0470","17.9540","18.0470","17.9540","","0.02%"
"09/24/2012","18.0435","17.9480","18.0435","17.9480","","0.03%"
"09/21/2012","18.0375","17.9480","18.0375","17.9480","","0.00%"
"09/20/2012","18.0375","17.9440","18.1005","17.9440","","0.02%"
"09/19/2012","18.0340","17.9410","18.0980","17.9410","","0.04%"
"09/18/2012","18.0275","17.9410","18.0275","17.9410","","0.00%"
"09/17/2012","18.0280","17.9350","18.0920","17.9350","","0.02%"
"09/14/2012","18.0245","17.9320","18.0885","17.9320","","0.02%"
"09/13/2012","18.0215","17.9290","18.0855","17.9290","","0.02%"
"09/12/2012","18.0185","17.9260","18.0185","17.9260","","0.02%"
"09/11/2012","18.0155","17.9260","18.0155","17.9260","","0.00%"
"09/10/2012","18.0155","17.9230","18.0795","17.9230","","0.02%"
"09/07/2012","18.0125","17.9200","18.0765","17.9200","","0.02%"
"09/06/2012","18.0095","17.9170","18.0735","17.9170","","0.02%"
"09/05/2012","18.0065","17.9140","18.0705","17.9140","","0.02%"
"09/04/2012","18.0035","17.9100","18.0035","17.9100","","0.02%"
"09/03/2012","17.9995","17.9070","17.9995","17.9070","","0.02%"
"08/31/2012","17.9965","17.9040","18.0605","17.9040","","0.02%"
"08/30/2012","17.9935","17.9010","18.0575","17.9010","","0.02%"
"08/29/2012","17.9905","17.8980","18.0545","17.8980","","0.02%"
"08/28/2012","17.9875","17.8950","18.0515","17.8950","","0.02%"
"08/27/2012","17.9845","17.8920","18.0485","17.8920","","0.02%"
"08/24/2012","17.9815","17.8900","18.0465","17.8900","","0.01%"
"08/23/2012","17.9795","17.8870","18.0435","17.8870","","0.02%"
"08/22/2012","17.9765","17.8840","18.0405","17.8840","","0.02%"
"08/21/2012","17.9735","17.8810","17.9735","17.8810","","0.02%"
"08/20/2012","17.9705","17.8760","17.9705","17.8760","","0.03%"
"08/17/2012","17.9650","17.8760","17.9650","17.8760","","0.00%"
"08/16/2012","17.9645","17.8700","17.9645","17.8700","","0.03%"
"08/15/2012","17.9590","17.8700","17.9590","17.8700","","0.00%"
"08/14/2012","17.9585","17.8670","17.9585","17.8670","","0.01%"
"08/13/2012","17.9560","17.8630","18.0190","17.8630","","0.02%"
"08/10/2012","17.9525","17.8600","18.0165","17.8600","","0.02%"
"08/09/2012","17.9495","17.8570","18.0125","17.8570","","0.02%"
"08/08/2012","17.9460","17.8540","17.9460","17.8540","","0.02%"
"08/07/2012","17.9425","17.8470","17.9425","17.8470","","0.03%"
"08/06/2012","17.9365","17.8470","17.9365","17.8470","","0.00%"
"08/03/2012","17.9365","17.8440","18.0005","17.8440","","0.03%"
"08/02/2012","17.9305","17.8410","17.9305","17.8410","","0.00%"
"08/01/2012","17.9305","17.8380","17.9945","17.8380","","0.02%"
"07/31/2012","17.9275","17.8350","17.9905","17.8350","","0.02%"
"07/30/2012","17.9240","17.8320","17.9870","17.8320","","0.02%"
"07/27/2012","17.9210","17.8280","17.9830","17.8280","","0.02%"
"07/26/2012","17.9170","17.8240","17.9800","17.8240","","0.02%"
"07/25/2012","17.9135","17.8210","17.9765","17.8210","","0.02%"
"07/24/2012","17.9100","17.8170","17.9720","17.8170","","0.02%"
"07/23/2012","17.9060","17.8130","17.9680","17.8130","","0.02%"
"07/20/2012","17.9020","17.8090","17.9020","17.8090","","0.03%"
"07/19/2012","17.8975","17.8040","17.8975","17.8040","","0.03%"
"07/18/2012","17.8930","17.8000","17.8930","17.8000","","0.02%"
"07/17/2012","17.8890","17.7950","17.8890","17.7950","","0.03%"
"07/16/2012","17.8840","17.7900","17.8840","17.7900","","0.03%"
"07/13/2012","17.8785","17.7850","17.8785","17.7850","","0.03%"
"07/12/2012","17.8735","17.7800","17.8735","17.7800","","0.03%"
"07/11/2012","17.8685","17.7690","17.8685","17.7690","","0.06%"
"07/10/2012","17.8575","17.7690","17.8575","17.7690","","0.00%"
"07/09/2012","17.8575","17.7620","17.8575","17.7620","","-0.46%"
"07/06/2012","17.9395","17.7560","17.9395","17.7560","","0.53%"
"07/05/2012","17.8450","17.7490","17.8450","17.7490","","0.04%"
"07/04/2012","17.8380","17.7430","17.8380","17.7430","","0.04%"
"07/03/2012","17.8315","17.7370","17.8315","17.7370","","0.03%"
"07/02/2012","17.8255","17.7300","17.8255","17.7300","","0.04%"
"06/29/2012","17.8190","17.7240","17.8190","17.7240","","0.03%"
"06/28/2012","17.8130","17.7180","17.8130","17.7180","","0.04%"
"06/27/2012","17.8065","17.7120","17.8065","17.7120","","0.03%"
"06/26/2012","17.8005","17.7050","17.8005","17.7050","","0.04%"
"06/25/2012","17.7935","17.6990","17.7935","17.6990","","0.03%"
"06/22/2012","17.7875","17.6930","17.7875","17.6930","","0.03%"
"06/21/2012","17.7815","17.6870","17.7815","17.6870","","0.03%"
"06/20/2012","17.7755","17.6810","17.7755","17.6810","","0.03%"
"06/19/2012","17.7695","17.6750","17.7695","17.6750","","0.03%"
"06/18/2012","17.7635","17.6690","17.7635","17.6690","","0.07%"
"06/15/2012","17.7515","17.6630","17.7515","17.6630","","0.00%"
"06/14/2012","17.7515","17.6570","17.7515","17.6570","","0.03%"
"06/13/2012","17.7455","17.6510","17.8115","17.6510","","0.03%"
"06/12/2012","17.7395","17.6450","17.7395","17.6450","","0.03%"
"06/11/2012","17.7335","17.6390","17.7335","17.6390","","0.04%"
"06/08/2012","17.7265","17.6330","17.7265","17.6330","","0.03%"
"06/07/2012","17.7205","17.6270","17.7205","17.6270","","0.03%"
"06/06/2012","17.7145","17.6210","17.7145","17.6210","","0.03%"
"06/05/2012","17.7085","17.6150","17.7085","17.6150","","0.03%"
"06/04/2012","17.7030","17.6090","17.7680","17.6090","","0.04%"
"06/01/2012","17.6965","17.6030","17.6965","17.6030","","0.03%"
"05/31/2012","17.6905","17.5970","17.6905","17.5970","","0.03%"
"05/30/2012","17.6850","17.5910","17.7500","17.5910","","0.04%"
"05/29/2012","17.6785","17.5860","17.6785","17.5860","","0.03%"
"05/28/2012","17.6740","17.5860","17.6740","17.5860","","0.00%"
"05/25/2012","17.6735","17.5800","17.6735","17.5800","","0.03%"
"05/24/2012","17.6675","17.5740","17.6675","17.5740","","0.03%"
"05/23/2012","17.6615","17.5690","17.6615","17.5690","","0.03%"
"05/22/2012","17.6565","17.5630","17.6565","17.5630","","0.03%"
"05/21/2012","17.6505","17.5570","17.6505","17.5570","","0.03%"
"05/18/2012","17.6445","17.5520","17.6445","17.5520","","0.03%"
"05/17/2012","17.6395","17.5400","17.6395","17.5400","","0.07%"
"05/16/2012","17.6275","17.5400","17.6275","17.5400","","0.00%"
"05/15/2012","17.6275","17.5280","17.6925","17.5280","","0.07%"
"05/14/2012","17.6155","17.5280","17.6155","17.5280","","0.00%"
"05/11/2012","17.6155","17.5220","17.6805","17.5220","","0.03%"
"05/10/2012","17.6095","17.5160","17.6095","17.5160","","0.03%"
"05/09/2012","17.6035","17.5100","17.6035","17.5100","","0.03%"
"05/08/2012","17.5975","17.5030","17.5975","17.5030","","0.04%"
"05/07/2012","17.5905","17.4970","17.5905","17.4970","","0.03%"
"05/04/2012","17.5845","17.4900","17.5845","17.4900","","0.05%"
"05/03/2012","17.5765","17.4820","17.5765","17.4820","","0.04%"
"05/02/2012","17.5695","17.4750","17.5695","17.4750","","0.04%"
"05/01/2012","17.5625","17.4750","17.5625","17.4750","","0.00%"
"04/30/2012","17.5625","17.4680","17.5625","17.4680","","0.04%"
"04/27/2012","17.5555","17.4610","17.5555","17.4610","","0.04%"
"04/26/2012","17.5485","17.4550","17.5485","17.4550","","0.04%"
"04/25/2012","17.5415","17.4490","17.5415","17.4490","","1.00%"
"04/24/2012","17.3685","17.4440","17.5355","17.1800","","-0.92%"
"04/23/2012","17.5305","17.4380","17.5305","17.4380","","0.96%"
"04/20/2012","17.3635","17.4330","17.5255","17.1800","","-0.89%"
"04/19/2012","17.5195","17.4280","17.5195","17.4280","","0.03%"
"04/18/2012","17.5150","17.4240","17.5150","17.4240","","0.03%"
"04/17/2012","17.5105","17.4160","17.5105","17.4160","","0.04%"
"04/16/2012","17.5030","17.4160","17.5030","17.4160","","0.00%"
"04/13/2012","17.5025","17.4160","17.5025","17.4160","","0.00%"
"04/12/2012","17.5030","17.4120","17.5630","17.4120","","0.02%"
"04/11/2012","17.4990","17.4090","17.5600","17.4090","","1.12%"
"04/10/2012","17.3045","17.4060","17.4315","17.1800","","-1.07%"
"04/09/2012","17.4925","17.4010","17.4925","17.4010","","0.03%"
"04/06/2012","17.4875","17.4010","17.4875","17.4010","","0.00%"
"04/05/2012","17.4880","17.3980","17.5490","17.3980","","0.02%"
"04/04/2012","17.4850","17.3950","17.5460","17.3950","","0.02%"
"04/03/2012","17.4820","17.3930","17.5440","17.3930","","0.61%"
"04/02/2012","17.3760","17.3900","17.6450","17.1850","","-0.58%"
"03/30/2012","17.4770","17.3880","17.5390","17.3880","","0.01%"
"03/29/2012","17.4750","17.3850","17.5360","17.3850","","0.02%"
"03/28/2012","17.4720","17.3830","17.5340","17.3830","","0.01%"
"03/27/2012","17.4700","17.3810","17.5320","17.3810","","0.01%"
"03/26/2012","17.4675","17.3780","17.5285","17.3780","","0.01%"
"03/23/2012","17.4650","17.3750","17.4650","17.3750","","0.02%"
"03/22/2012","17.4615","17.3700","17.4615","17.3700","","0.03%"
"03/21/2012","17.4565","17.3700","17.4565","17.3700","","0.00%"
"03/20/2012","17.4570","17.3670","17.5180","17.3670","","0.02%"
"03/19/2012","17.4540","17.3620","17.5160","17.3620","","0.03%"
"03/16/2012","17.4490","17.3620","17.4490","17.3620","","0.00%"
"03/15/2012","17.4485","17.3600","17.4485","17.3600","","0.01%"
"03/14/2012","17.4465","17.3570","17.4465","17.3570","","0.02%"
"03/13/2012","17.4435","17.3540","17.5045","17.3540","","0.01%"
"03/12/2012","17.4410","17.3520","17.4410","17.3520","","0.01%"
"03/09/2012","17.4385","17.3490","17.4385","17.3490","","0.02%"
"03/08/2012","17.4355","17.3460","17.4355","17.3460","","0.02%"
"03/07/2012","17.4325","17.3440","17.4325","17.3440","","0.01%"
"03/06/2012","17.4305","17.3410","17.4305","17.3410","","0.02%"
"03/05/2012","17.4275","17.3380","17.4275","17.3380","","0.02%"
"03/02/2012","17.4245","17.3380","17.4885","17.3380","","0.32%"
"03/01/2012","17.3695","17.3360","17.4755","17.2300","","-0.30%"
"02/29/2012","17.4225","17.3300","17.4225","17.3300","","0.03%"
"02/28/2012","17.4165","17.3300","17.4165","17.3300","","0.00%"
"02/27/2012","17.4165","17.3250","17.4165","17.3250","","0.03%"
"02/24/2012","17.4115","17.3250","17.4115","17.3250","","0.00%"
"02/23/2012","17.4115","17.3200","17.4115","17.3200","","0.03%"
"02/22/2012","17.4065","17.3200","17.4065","17.3200","","0.00%"
"02/21/2012","17.4065","17.3170","17.4675","17.3170","","0.02%"
"02/20/2012","17.4035","17.3140","17.4645","17.3140","","0.02%"
"02/17/2012","17.4005","17.3110","17.4615","17.3110","","0.01%"
"02/16/2012","17.3980","17.3090","17.4600","17.3090","","0.01%"
"02/15/2012","17.3955","17.3060","17.4565","17.3060","","0.02%"
"02/14/2012","17.3925","17.3030","17.4535","17.3030","","0.02%"
"02/13/2012","17.3895","17.3010","17.4515","17.3010","","0.01%"
"02/10/2012","17.3875","17.2980","17.3875","17.2980","","0.02%"
"02/09/2012","17.3845","17.2920","17.3845","17.2920","","0.03%"
"02/08/2012","17.3785","17.2920","17.3785","17.2920","","0.00%"
"02/07/2012","17.3785","17.2900","17.4405","17.2900","","0.01%"
"02/06/2012","17.3765","17.2870","17.4375","17.2870","","0.02%"
"02/03/2012","17.3735","17.2840","17.4345","17.2840","","0.02%"
"02/02/2012","17.3705","17.2810","17.4315","17.2810","","0.02%"
"02/01/2012","17.3675","17.2780","17.4285","17.2780","","0.02%"
"01/31/2012","17.3645","17.2750","17.4255","17.2750","","0.02%"
"01/30/2012","17.3615","17.2730","17.3615","17.2730","","0.01%"
"01/27/2012","17.3595","17.2670","17.4235","17.2670","","0.03%"
"01/26/2012","17.3535","17.2670","17.3535","17.2670","","0.00%"
"01/25/2012","17.3535","17.2080","17.3535","17.2080","","0.34%"
"01/24/2012","17.2940","17.2080","17.2940","17.2080","","0.00%"
"01/23/2012","17.2940","17.2080","17.2940","17.2080","","0.00%"
"01/20/2012","17.2940","17.2080","17.3570","17.2080","","-0.30%"
"01/19/2012","17.3455","17.2080","17.3455","17.2080","","0.30%"
"01/18/2012","17.2940","17.2080","17.2940","17.2080","","0.00%"
"01/17/2012","17.2940","17.2080","17.2940","17.2080","","0.00%"
"01/16/2012","17.2935","17.2080","17.2935","17.2080","","-0.23%"
"01/13/2012","17.3335","17.2450","17.3335","17.2450","","0.23%"
"01/12/2012","17.2940","17.2080","17.2940","17.2080","","0.00%"
"01/11/2012","17.2935","17.2080","17.2935","17.2080","","-0.68%"
"01/10/2012","17.4115","17.2080","17.4115","17.2080","","0.68%"
"01/09/2012","17.2940","17.2080","17.2940","17.2080","","0.00%"
"01/06/2012","17.2940","17.2080","17.2940","17.2080","","0.00%"
"01/05/2012","17.2940","17.2080","17.2940","17.2080","","0.00%"
"01/04/2012","17.2940","17.2080","17.2940","17.2080","","0.00%"
"01/03/2012","17.2940","17.2080","17.2940","17.2080","","0.00%"
"01/02/2012","17.2940","17.2080","17.2940","17.2080","","0.00%"
"12/30/2011","17.2940","17.2080","17.2940","17.2080","","0.00%"
"12/29/2011","17.2940","17.2080","17.2940","17.2080","","0.00%"
"12/28/2011","17.2940","17.2080","17.2940","17.2080","","0.00%"
"12/27/2011","17.2940","17.2080","17.2940","17.2080","","0.00%"
"12/26/2011","17.2935","17.2080","17.2935","17.2080","","0.00%"
"12/23/2011","17.2940","17.2060","17.2940","17.2060","","0.01%"
"12/22/2011","17.2915","17.2000","17.2915","17.2000","","0.03%"
"12/21/2011","17.2860","17.2000","17.2860","17.2000","","0.00%"
"12/20/2011","17.2860","17.2000","17.2860","17.2000","","0.00%"
"12/19/2011","17.2855","17.1950","17.2855","17.1950","","0.03%"
"12/16/2011","17.2810","17.1950","17.2810","17.1950","","0.00%"
"12/15/2011","17.2805","17.1930","17.2805","17.1930","","0.01%"
"12/14/2011","17.2785","17.1910","17.2785","17.1910","","0.01%"
"12/13/2011","17.2765","17.1870","17.2765","17.1870","","0.02%"
"12/12/2011","17.2725","17.1870","17.2725","17.1870","","0.00%"
"12/09/2011","17.2725","17.1840","17.2725","17.1840","","0.02%"
"12/08/2011","17.2695","17.1820","17.2695","17.1820","","0.01%"
"12/07/2011","17.2680","17.1800","17.2680","17.1800","","0.01%"
"12/06/2011","17.2655","17.1780","17.2655","17.1780","","0.01%"
"12/05/2011","17.2640","17.1760","17.3250","17.1760","","0.01%"
"12/02/2011","17.2620","17.1740","17.3230","17.1740","","0.01%"
"12/01/2011","17.2595","17.1700","17.2595","17.1700","","0.02%"
"11/30/2011","17.2555","17.1700","17.2555","17.1700","","0.00%"
"11/29/2011","17.2555","17.1650","17.3185","17.1650","","0.03%"
"11/28/2011","17.2510","17.1650","17.2510","17.1650","","0.00%"
"11/25/2011","17.2505","17.1630","17.2505","17.1630","","0.01%"
"11/24/2011","17.2485","17.1590","17.2485","17.1590","","0.02%"
"11/23/2011","17.2445","17.1590","17.2445","17.1590","","0.00%"
"11/22/2011","17.2450","17.1570","17.3060","17.1570","","0.01%"
"11/21/2011","17.2430","17.1550","17.3040","17.1550","","0.01%"
"11/18/2011","17.2405","17.1530","17.3015","17.1530","","0.01%"
"11/17/2011","17.2385","17.1510","17.2995","17.1510","","0.01%"
"11/16/2011","17.2365","17.1480","17.2365","17.1480","","0.02%"
"11/15/2011","17.2335","17.1460","17.2335","17.1460","","0.01%"
"11/14/2011","17.2315","17.1440","17.2925","17.1440","","0.01%"
"11/11/2011","17.2295","17.1420","17.2295","17.1420","","0.01%"
"11/10/2011","17.2275","17.1400","17.2885","17.1400","","0.01%"
"11/09/2011","17.2255","17.1380","17.2865","17.1380","","0.01%"
"11/08/2011","17.2235","17.1360","17.2235","17.1360","","0.01%"
"11/07/2011","17.2215","17.1340","17.2845","17.1340","","0.01%"
"11/04/2011","17.2195","17.1320","17.2195","17.1320","","0.01%"
"11/03/2011","17.2175","17.1300","17.2175","17.1300","","0.01%"
"11/02/2011","17.2155","17.1280","17.2155","17.1280","","0.01%"
"11/01/2011","17.2135","17.1250","17.2135","17.1250","","0.02%"
"10/31/2011","17.2105","17.1240","17.2105","17.1240","","0.01%"
"10/28/2011","17.2095","17.1210","17.2695","17.1210","","0.02%"
"10/27/2011","17.2065","17.1190","17.2675","17.1190","","0.01%"
"10/26/2011","17.2045","17.1170","17.2655","17.1170","","0.01%"
"10/25/2011","17.2025","17.1150","17.2635","17.1150","","0.01%"
"10/24/2011","17.2005","17.1130","17.2615","17.1130","","0.01%"
"10/21/2011","17.1985","17.1100","17.2585","17.1100","","0.02%"
"10/20/2011","17.1955","17.1080","17.2565","17.1080","","0.01%"
"10/19/2011","17.1935","17.1060","17.2545","17.1060","","0.01%"
"10/18/2011","17.1915","17.1040","17.2525","17.1040","","0.01%"
"10/17/2011","17.1895","17.1020","17.2505","17.1020","","0.01%"
"10/14/2011","17.1875","17.1000","17.2485","17.1000","","0.01%"
"10/13/2011","17.1855","17.0980","17.2465","17.0980","","0.01%"
"10/12/2011","17.1835","17.0960","17.2445","17.0960","","0.01%"
"10/11/2011","17.1815","17.0940","17.2425","17.0940","","0.01%"
"10/10/2011","17.1795","17.0920","17.2405","17.0920","","0.01%"
"10/07/2011","17.1775","17.0900","17.1775","17.0900","","0.01%"
"10/06/2011","17.1755","17.0880","17.1755","17.0880","","0.01%"
"10/05/2011","17.1735","17.0860","17.2335","17.0860","","0.01%"
"10/04/2011","17.1710","17.0830","17.2310","17.0830","","0.01%"
"10/03/2011","17.1685","17.0810","17.2295","17.0810","","0.01%"
"09/30/2011","17.1665","17.0770","17.2275","17.0770","","0.03%"
"09/29/2011","17.1620","17.0770","17.1620","17.0770","","0.00%"
"09/28/2011","17.1615","17.0770","17.1615","17.0770","","0.00%"
"09/27/2011","17.1620","17.0740","17.2220","17.0740","","0.01%"
"09/26/2011","17.1595","17.0700","17.1595","17.0700","","0.02%"
"09/23/2011","17.1555","17.0700","17.1555","17.0700","","0.00%"
"09/22/2011","17.1555","17.0680","17.2155","17.0680","","0.01%"
"09/21/2011","17.1530","17.0650","17.2130","17.0650","","0.01%"
"09/20/2011","17.1505","17.0630","17.2105","17.0630","","0.01%"
"09/19/2011","17.1480","17.0600","17.2070","17.0600","","0.02%"
"09/16/2011","17.1450","17.0570","17.2050","17.0570","","0.01%"
"09/15/2011","17.1425","17.0540","17.2025","17.0540","","0.02%"
"09/14/2011","17.1395","17.0520","17.1995","17.0520","","0.01%"
"09/13/2011","17.1370","17.0490","17.1370","17.0490","","0.02%"
"09/12/2011","17.1340","17.0490","17.1960","17.0490","","0.00%"
"09/09/2011","17.1340","17.0460","17.1930","17.0460","","0.02%"
"09/08/2011","17.1310","17.0430","17.1900","17.0430","","0.02%"
"09/07/2011","17.1280","17.0400","17.1880","17.0400","","0.01%"
"09/06/2011","17.1255","17.0380","17.1855","17.0380","","0.01%"
"09/05/2011","17.1230","17.0350","17.1820","17.0350","","0.02%"
"09/02/2011","17.1200","17.0320","17.1790","17.0320","","0.02%"
"09/01/2011","17.1170","17.0290","17.1760","17.0290","","0.02%"
"08/31/2011","17.1140","17.0260","17.1140","17.0260","","0.02%"
"08/30/2011","17.1105","17.0260","17.1105","17.0260","","0.00%"
"08/29/2011","17.1110","17.0230","17.1710","17.0230","","0.01%"
"08/26/2011","17.1085","17.0210","17.1685","17.0210","","0.01%"
"08/25/2011","17.1060","17.0180","17.1060","17.0180","","0.02%"
"08/24/2011","17.1025","17.0150","17.1025","17.0150","","0.02%"
"08/23/2011","17.0995","17.0090","17.0995","17.0090","","0.04%"
"08/22/2011","17.0935","17.0090","17.0935","17.0090","","0.00%"
"08/19/2011","17.0940","17.0070","17.0940","17.0070","","0.01%"
"08/18/2011","17.0915","17.0010","17.0915","17.0010","","0.04%"
"08/17/2011","17.0855","17.0010","17.0855","17.0010","","0.00%"
"08/16/2011","17.0860","16.9980","17.1450","16.9980","","0.02%"
"08/15/2011","17.0830","16.9950","17.1420","16.9950","","0.02%"
"08/12/2011","17.0800","16.9930","17.0800","16.9930","","0.01%"
"08/11/2011","17.0775","16.9870","17.0775","16.9870","","0.03%"
"08/10/2011","17.0720","16.9870","17.1340","16.9870","","0.00%"
"08/09/2011","17.0720","16.9840","17.1310","16.9840","","0.02%"
"08/08/2011","17.0690","16.9820","17.1290","16.9820","","0.01%"
"08/05/2011","17.0665","16.9790","17.1255","16.9790","","0.02%"
"08/04/2011","17.0635","16.9760","17.1225","16.9760","","0.01%"
"08/03/2011","17.0610","16.9730","17.1200","16.9730","","0.02%"
"08/02/2011","17.0575","16.9700","17.1165","16.9700","","0.01%"
"08/01/2011","17.0550","16.9620","17.1140","16.9620","","0.05%"
"07/29/2011","17.0470","16.9620","17.0470","16.9620","","0.00%"
"07/28/2011","17.0465","16.9620","17.0465","16.9620","","0.00%"
"07/27/2011","17.0470","16.9590","17.1060","16.9590","","0.02%"
"07/26/2011","17.0440","16.9560","17.0440","16.9560","","0.02%"
"07/25/2011","17.0405","16.9510","17.0405","16.9510","","0.03%"
"07/22/2011","17.0355","16.9510","17.0355","16.9510","","0.00%"
"07/21/2011","17.0355","16.9480","17.0945","16.9480","","0.02%"
"07/20/2011","17.0325","16.9420","17.0915","16.9420","","0.04%"
"07/19/2011","17.0265","16.9340","17.0265","16.9340","","0.05%"
"07/18/2011","17.0185","16.9340","17.0185","16.9340","","0.00%"
"07/15/2011","17.0185","16.9340","17.0185","16.9340","","0.00%"
"07/14/2011","17.0185","16.9230","17.0185","16.9230","","0.06%"
"07/13/2011","17.0075","16.9230","17.0075","16.9230","","0.00%"
"07/12/2011","17.0075","16.9230","17.0075","16.9230","","0.00%"
"07/11/2011","17.0075","16.9230","17.0075","16.9230","","0.00%"
"07/08/2011","17.0075","16.9230","17.0075","16.9230","","0.00%"
"07/07/2011","17.0075","16.9200","17.0665","16.9200","","0.02%"
"07/06/2011","17.0045","16.9110","17.0635","16.9110","","0.05%"
"07/05/2011","16.9955","16.9110","16.9955","16.9110","","0.00%"
"07/04/2011","16.9955","16.9110","16.9955","16.9110","","0.00%"
"07/01/2011","16.9955","16.9050","17.0575","16.9050","","0.04%"
"06/30/2011","16.9895","16.9050","16.9895","16.9050","","0.00%"
"06/29/2011","16.9895","16.9020","17.0485","16.9020","","0.02%"
"06/28/2011","16.9865","16.8990","16.9865","16.8990","","0.02%"
"06/27/2011","16.9835","16.8820","16.9835","16.8820","","0.10%"
"06/24/2011","16.9660","16.8820","16.9660","16.8820","","0.00%"
"06/23/2011","16.9660","16.8820","16.9660","16.8820","","0.00%"
"06/22/2011","16.9660","16.8820","16.9660","16.8820","","0.00%"
"06/21/2011","16.9660","16.8820","16.9660","16.8820","","0.00%"
"06/20/2011","16.9655","16.8820","16.9655","16.8820","","0.00%"
"06/17/2011","16.9660","16.8670","17.0240","16.8670","","0.09%"
